Date, Open, High, Low, Close
09/02/16, 4806.15, 4816.69, 4781.61, 4798.74
09/01/16, 4774.81, 4787.94, 4750.24, 4783.94
08/31/16, 4770.23, 4775.19, 4751.69, 4771.05
08/30/16, 4787.77, 4797.63, 4760.28, 4775.99
08/29/16, 4787.93, 4804.42, 4784.63, 4791.09
08/26/16, 4782.46, 4815.58, 4758.10, 4783.69
08/25/16, 4773.68, 4792.47, 4768.00, 4775.43
08/24/16, 4812.49, 4821.30, 4770.73, 4783.49
08/23/16, 4828.79, 4836.44, 4816.76, 4818.48
08/22/16, 4797.95, 4817.35, 4791.06, 4808.56
08/19/16, 4800.20, 4816.00, 4786.27, 4806.14
08/18/16, 4802.33, 4814.54, 4794.29, 4808.68
08/17/16, 4799.03, 4807.05, 4772.43, 4805.45
08/16/16, 4814.21, 4814.96, 4796.92, 4797.19
08/15/16, 4814.77, 4837.67, 4812.45, 4827.12
08/12/16, 4794.35, 4807.53, 4790.49, 4807.08
08/11/16, 4800.59, 4813.36, 4790.65, 4803.31
08/10/16, 4799.83, 4799.88, 4771.98, 4783.39
08/09/16, 4787.92, 4811.02, 4786.38, 4795.75
08/08/16, 4791.10, 4794.14, 4770.22, 4784.74
08/05/16, 4769.17, 4799.86, 4763.58, 4791.21
08/04/16, 4731.54, 4749.09, 4719.01, 4743.81
08/03/16, 4716.58, 4734.33, 4712.10, 4734.33
08/02/16, 4748.42, 4752.29, 4689.55, 4719.21
08/01/16, 4734.44, 4767.24, 4728.73, 4756.04
07/29/16, 4734.70, 4743.25, 4715.77, 4730.23
07/28/16, 4710.23, 4725.78, 4696.09, 4721.41
07/27/16, 4711.11, 4716.07, 4685.11, 4702.88
07/26/16, 4664.10, 4687.90, 4648.93, 4672.11
07/25/16, 4662.90, 4667.09, 4650.50, 4665.93
07/22/16, 4650.98, 4670.54, 4635.22, 4666.07
07/21/16, 4662.95, 4669.53, 4634.07, 4647.02
07/20/16, 4630.85, 4665.67, 4623.93, 4657.20
07/19/16, 4601.68, 4617.47, 4595.38, 4603.28
07/18/16, 4595.06, 4627.57, 4591.82, 4619.68
07/15/16, 4601.99, 4607.18, 4579.83, 4589.83
07/14/16, 4597.19, 4604.76, 4585.70, 4596.49
07/13/16, 4589.13, 4589.95, 4565.70, 4565.77
07/12/16, 4579.85, 4588.24, 4570.56, 4577.61
07/11/16, 4544.33, 4569.97, 4544.33, 4554.71
07/08/16, 4484.92, 4529.72, 4476.50, 4528.36
07/07/16, 4451.15, 4468.31, 4438.80, 4459.58
07/06/16, 4388.43, 4447.23, 4375.72, 4444.70
07/05/16, 4414.35, 4418.04, 4386.56, 4410.75
07/01/16, 4411.77, 4453.86, 4411.76, 4437.44
06/30/16, 4378.75, 4417.96, 4359.57, 4417.70
06/29/16, 4323.33, 4373.97, 4322.36, 4364.74
06/28/16, 4245.32, 4291.43, 4245.29, 4290.47
06/27/16, 4247.71, 4249.00, 4179.73, 4201.05
06/24/16, 4294.80, 4373.15, 4274.53, 4285.70
06/23/16, 4437.61, 4467.48, 4420.16, 4467.48
06/22/16, 4415.46, 4442.02, 4400.88, 4404.73
06/21/16, 4408.03, 4422.66, 4398.64, 4413.40
06/20/16, 4424.11, 4444.07, 4397.36, 4400.16
06/17/16, 4409.75, 4409.75, 4363.63, 4374.38
06/16/16, 4387.90, 4428.27, 4362.16, 4424.23
06/15/16, 4433.68, 4439.61, 4404.58, 4409.51
06/14/16, 4413.71, 4439.73, 4392.43, 4424.91
06/13/16, 4436.11, 4461.27, 4419.73, 4422.76
06/10/16, 4473.08, 4480.48, 4447.33, 4461.05
06/09/16, 4501.15, 4518.50, 4494.76, 4512.69
06/08/16, 4521.10, 4529.09, 4505.39, 4520.63
06/07/16, 4527.86, 4532.30, 4511.42, 4513.09
06/06/16, 4517.88, 4536.55, 4510.32, 4523.63
06/03/16, 4520.98, 4523.36, 4480.80, 4509.79
06/02/16, 4510.81, 4531.35, 4488.08, 4531.35
06/01/16, 4507.18, 4530.39, 4502.78, 4520.07
05/31/16, 4513.85, 4526.84, 4497.65, 4523.89
05/27/16, 4490.95, 4512.54, 4489.16, 4512.54
05/26/16, 4478.57, 4494.03, 4469.76, 4487.96
05/25/16, 4459.26, 4488.52, 4453.05, 4476.43
05/24/16, 4381.34, 4449.21, 4380.46, 4444.30
05/23/16, 4364.73, 4382.40, 4353.36, 4355.10
05/20/16, 4330.07, 4379.98, 4329.57, 4362.90
05/19/16, 4319.86, 4331.58, 4284.36, 4315.58
05/18/16, 4314.34, 4360.91, 4305.73, 4338.23
05/17/16, 4376.55, 4385.06, 4311.18, 4322.56
05/16/16, 4335.33, 4395.70, 4329.89, 4380.48
05/13/16, 4337.83, 4364.24, 4318.70, 4326.53
05/12/16, 4376.09, 4377.86, 4312.88, 4342.81
05/11/16, 4395.88, 4407.93, 4360.73, 4361.03
05/10/16, 4360.73, 4404.09, 4351.16, 4402.04
05/09/16, 4331.66, 4361.88, 4329.91, 4341.23
05/06/16, 4290.36, 4330.24, 4282.00, 4330.17
05/05/16, 4326.91, 4333.12, 4299.60, 4309.48
05/04/16, 4314.49, 4328.22, 4301.07, 4312.01
05/03/16, 4349.07, 4368.76, 4329.76, 4341.39
05/02/16, 4350.83, 4386.98, 4334.59, 4381.30
04/29/16, 4367.59, 4372.97, 4307.10, 4341.30
04/28/16, 4419.11, 4447.20, 4355.31, 4363.99
04/27/16, 4412.82, 4426.27, 4381.17, 4416.63
04/26/16, 4480.60, 4490.07, 4439.38, 4452.97
04/25/16, 4459.67, 4474.77, 4452.87, 4474.13
04/22/16, 4478.44, 4502.39, 4440.14, 4474.19
04/21/16, 4540.71, 4558.66, 4522.85, 4540.80
04/20/16, 4539.19, 4562.34, 4523.90, 4540.44
04/19/16, 4573.58, 4574.38, 4515.98, 4537.09
04/18/16, 4535.21, 4570.58, 4531.11, 4569.32
04/15/16, 4550.31, 4558.92, 4531.00, 4543.16
04/14/16, 4554.66, 4569.73, 4541.66, 4554.62
04/13/16, 4526.92, 4560.11, 4524.26, 4554.72
04/12/16, 4464.07, 4503.90, 4435.05, 4496.04
04/11/16, 4496.26, 4516.10, 4458.47, 4458.71
04/08/16, 4506.97, 4515.91, 4459.56, 4474.93
04/07/16, 4519.02, 4525.69, 4459.72, 4475.29
04/06/16, 4476.35, 4544.59, 4476.35, 4543.78
04/05/16, 4479.11, 4494.71, 4465.04, 4470.75
04/04/16, 4526.39, 4533.43, 4503.65, 4511.70
04/01/16, 4461.77, 4534.32, 4452.11, 4532.08
03/31/16, 4491.01, 4504.24, 4478.13, 4483.66
03/30/16, 4494.70, 4518.18, 4481.84, 4490.88
03/29/16, 4391.19, 4471.77, 4384.27, 4467.72
03/28/16, 4415.04, 4417.57, 4393.08, 4398.07
03/24/16, 4380.23, 4405.99, 4374.71, 4405.53
03/23/16, 4431.82, 4434.76, 4394.96, 4402.56
03/22/16, 4403.47, 4450.76, 4401.27, 4437.62
03/21/16, 4403.09, 4430.44, 4400.35, 4426.98
03/18/16, 4408.82, 4420.88, 4387.81, 4410.83
03/17/16, 4390.06, 4413.08, 4376.87, 4400.26
03/16/16, 4359.67, 4416.11, 4357.73, 4404.20
03/15/16, 4354.38, 4371.29, 4339.86, 4367.08
03/14/16, 4347.94, 4378.35, 4347.56, 4367.33
03/11/16, 4337.12, 4361.83, 4320.55, 4361.83
03/10/16, 4307.87, 4335.33, 4232.08, 4286.97
03/09/16, 4281.10, 4293.23, 4258.07, 4293.23
03/08/16, 4272.72, 4308.84, 4258.82, 4265.51
03/07/16, 4303.81, 4330.28, 4271.57, 4303.33
03/04/16, 4334.03, 4356.34, 4301.35, 4329.00
03/03/16, 4330.40, 4331.49, 4296.32, 4325.86
03/02/16, 4328.72, 4335.43, 4301.09, 4334.39
03/01/16, 4238.08, 4333.61, 4225.93, 4333.61
02/29/16, 4228.57, 4263.31, 4200.15, 4201.12
02/26/16, 4273.59, 4275.82, 4227.29, 4235.62
02/25/16, 4212.48, 4241.25, 4173.25, 4241.06
02/24/16, 4116.02, 4205.98, 4088.12, 4200.66
02/23/16, 4209.32, 4217.99, 4158.56, 4162.54
02/22/16, 4203.60, 4235.12, 4199.93, 4231.27
02/19/16, 4129.75, 4175.07, 4121.59, 4164.09
02/18/16, 4212.22, 4212.57, 4146.10, 4151.49
02/17/16, 4138.43, 4204.63, 4125.83, 4199.10
02/16/16, 4077.33, 4104.33, 4049.88, 4104.33
02/12/16, 3996.64, 4022.12, 3965.74, 4019.19
02/11/16, 3910.57, 3988.71, 3902.86, 3962.22
02/10/16, 3996.76, 4045.48, 3962.70, 3966.28
02/09/16, 3903.93, 4008.06, 3902.74, 3947.80
02/08/16, 3947.99, 3979.09, 3888.78, 3960.67
02/05/16, 4150.35, 4152.73, 4008.45, 4024.47
02/04/16, 4158.05, 4200.99, 4120.58, 4167.77
02/03/16, 4213.67, 4218.16, 4099.24, 4171.97
02/02/16, 4262.45, 4265.04, 4180.57, 4193.10
02/01/16, 4254.41, 4301.63, 4238.19, 4286.56
01/29/16, 4186.35, 4279.17, 4184.31, 4279.17
01/28/16, 4197.20, 4197.48, 4116.50, 4186.06
01/27/16, 4214.94, 4226.09, 4111.93, 4128.86
01/26/16, 4211.92, 4250.97, 4177.85, 4233.85
01/25/16, 4245.47, 4268.11, 4193.32, 4196.53
01/22/16, 4226.44, 4260.56, 4209.24, 4259.77
01/21/16, 4146.44, 4200.35, 4099.31, 4142.60
01/20/16, 4078.23, 4178.64, 3992.91, 4136.28
01/19/16, 4199.56, 4202.04, 4101.05, 4147.07
01/15/16, 4123.87, 4184.68, 4085.79, 4141.08
01/14/16, 4201.23, 4308.25, 4133.32, 4272.97
01/13/16, 4352.64, 4359.50, 4177.30, 4183.12
01/12/16, 4322.77, 4353.19, 4273.02, 4333.72
01/11/16, 4300.97, 4311.14, 4217.63, 4283.55
01/08/16, 4336.12, 4362.47, 4264.81, 4270.78
01/07/16, 4349.14, 4403.61, 4303.66, 4305.72
01/06/16, 4409.78, 4467.55, 4409.49, 4443.99
01/05/16, 4512.03, 4522.12, 4466.05, 4484.18
01/04/16, 4485.06, 4497.85, 4439.13, 4497.86
12/31/15, 4634.15, 4642.55, 4592.88, 4593.27
12/30/15, 4687.16, 4688.66, 4651.73, 4652.01
12/29/15, 4645.08, 4702.74, 4644.32, 4691.08
12/28/15, 4610.41, 4621.68, 4580.13, 4621.35
12/24/15, 4626.32, 4635.59, 4620.81, 4622.77
12/23/15, 4612.16, 4626.16, 4605.36, 4624.59
12/22/15, 4580.61, 4596.08, 4560.54, 4589.26
12/21/15, 4547.92, 4560.71, 4519.82, 4560.55
12/18/15, 4578.69, 4593.40, 4513.23, 4514.83
12/17/15, 4680.63, 4681.13, 4597.65, 4598.14
12/16/15, 4633.85, 4673.53, 4582.87, 4664.56
12/15/15, 4607.20, 4636.77, 4592.72, 4597.33
12/14/15, 4535.56, 4571.57, 4478.25, 4570.16
12/11/15, 4583.08, 4600.91, 4534.05, 4537.56
12/10/15, 4627.77, 4674.00, 4619.98, 4643.05
12/09/15, 4674.80, 4698.25, 4595.01, 4622.14
12/08/15, 4646.43, 4708.47, 4643.65, 4694.77
12/07/15, 4718.55, 4720.82, 4671.86, 4693.62
12/04/15, 4621.48, 4722.39, 4612.11, 4716.12
12/03/15, 4704.20, 4705.78, 4579.91, 4606.75
12/02/15, 4720.27, 4739.75, 4680.06, 4686.22
12/01/15, 4685.74, 4716.16, 4682.40, 4716.16
11/30/15, 4692.57, 4695.06, 4654.53, 4664.51
11/27/15, 4680.44, 4689.58, 4665.92, 4680.47
11/25/15, 4674.23, 4683.55, 4666.23, 4672.88
11/24/15, 4645.52, 4682.13, 4621.63, 4669.41
11/23/15, 4689.98, 4706.63, 4655.60, 4674.79
11/20/15, 4680.51, 4691.59, 4674.60, 4686.36
11/19/15, 4657.61, 4678.02, 4648.94, 4655.35
11/18/15, 4586.24, 4657.63, 4580.72, 4653.44
11/17/15, 4571.55, 4598.27, 4554.89, 4565.82
11/16/15, 4494.56, 4566.03, 4486.09, 4565.47
11/13/15, 4566.12, 4575.81, 4499.15, 4502.14
11/12/15, 4617.78, 4639.26, 4588.07, 4588.93
11/11/15, 4657.19, 4677.78, 4631.06, 4636.94
11/10/15, 4628.83, 4647.32, 4616.71, 4641.73
11/09/15, 4687.35, 4694.27, 4627.11, 4655.52
11/06/15, 4695.88, 4710.47, 4665.41, 4707.23
11/05/15, 4718.51, 4731.56, 4678.79, 4702.90
11/04/15, 4729.07, 4737.11, 4698.84, 4717.55
11/03/15, 4692.03, 4735.31, 4685.98, 4719.05
11/02/15, 4658.79, 4707.77, 4652.45, 4703.91
10/30/15, 4676.30, 4681.23, 4648.83, 4648.83
10/29/15, 4657.78, 4678.20, 4653.00, 4670.76
10/28/15, 4649.10, 4678.57, 4609.93, 4678.58
10/27/15, 4617.60, 4645.94, 4617.44, 4639.23
10/26/15, 4621.14, 4638.75, 4606.66, 4630.85
10/23/15, 4623.72, 4645.97, 4598.74, 4624.09
10/22/15, 4451.32, 4504.70, 4438.59, 4503.22
10/21/15, 4462.22, 4464.73, 4409.90, 4413.52
10/20/15, 4454.62, 4463.10, 4424.34, 4438.18
10/19/15, 4428.06, 4464.78, 4420.80, 4462.07
10/16/15, 4419.95, 4438.75, 4405.88, 4438.62
10/15/15, 4361.98, 4418.25, 4357.22, 4418.22
10/14/15, 4356.82, 4373.71, 4328.97, 4346.92
10/13/15, 4354.06, 4399.93, 4349.18, 4352.94
10/12/15, 4378.64, 4389.77, 4363.96, 4382.56
10/09/15, 4355.24, 4378.26, 4341.51, 4370.01
10/08/15, 4316.18, 4358.09, 4275.59, 4350.15
10/07/15, 4331.87, 4342.59, 4279.21, 4333.46
10/06/15, 4315.32, 4332.03, 4273.70, 4306.70
10/05/15, 4296.54, 4339.23, 4290.25, 4331.43
10/02/15, 4136.96, 4267.45, 4124.55, 4267.45
10/01/15, 4185.28, 4194.18, 4128.34, 4192.96
09/30/15, 4137.18, 4181.06, 4125.20, 4181.06
09/29/15, 4110.26, 4155.32, 4053.11, 4083.37
09/28/15, 4206.68, 4207.02, 4092.29, 4103.47
09/25/15, 4305.39, 4308.66, 4198.97, 4224.74
09/24/15, 4239.85, 4275.64, 4198.11, 4261.10
09/23/15, 4280.01, 4294.73, 4255.06, 4273.53
09/22/15, 4273.30, 4286.60, 4233.90, 4274.10
09/21/15, 4343.77, 4372.42, 4299.94, 4336.13
09/18/15, 4325.29, 4374.92, 4317.09, 4323.86
09/17/15, 4378.99, 4450.66, 4368.80, 4384.96
09/16/15, 4357.36, 4388.32, 4346.47, 4383.67
09/15/15, 4322.41, 4373.19, 4303.89, 4360.28
09/14/15, 4334.86, 4334.94, 4293.77, 4308.76
09/11/15, 4273.62, 4323.23, 4268.10, 4323.23
09/10/15, 4248.48, 4326.77, 4243.69, 4296.30
09/09/15, 4346.36, 4352.97, 4242.47, 4253.45
09/08/15, 4267.40, 4306.50, 4247.15, 4303.53
09/04/15, 4175.62, 4210.81, 4160.43, 4184.72
09/03/15, 4267.34, 4300.30, 4222.38, 4234.65
09/02/15, 4207.68, 4256.23, 4166.08, 4256.23
09/01/15, 4177.94, 4229.31, 4121.83, 4142.63
08/31/15, 4299.88, 4324.73, 4262.09, 4274.58
08/28/15, 4307.05, 4340.70, 4295.56, 4329.12
08/27/15, 4281.63, 4328.99, 4231.15, 4324.82
08/26/15, 4141.24, 4227.86, 4052.55, 4219.60
08/25/15, 4187.28, 4207.38, 4015.91, 4016.32
08/24/15, 3847.12, 4199.79, 3787.23, 4038.60
08/21/15, 4313.19, 4361.32, 4197.27, 4197.27
08/20/15, 4467.79, 4484.36, 4385.13, 4385.13
08/19/15, 4525.32, 4550.67, 4486.11, 4510.90
08/18/15, 4556.23, 4562.15, 4536.05, 4542.07
08/17/15, 4516.88, 4568.59, 4507.98, 4566.37
08/14/15, 4512.88, 4536.20, 4503.84, 4530.74
08/13/15, 4536.96, 4556.14, 4514.45, 4519.32
08/12/15, 4475.91, 4539.18, 4436.54, 4528.19
08/11/15, 4548.75, 4567.68, 4491.06, 4513.99
08/10/15, 4558.68, 4583.63, 4554.63, 4573.11
08/07/15, 4519.36, 4532.46, 4485.50, 4520.08
08/06/15, 4608.69, 4612.62, 4508.30, 4528.51
08/05/15, 4592.81, 4634.69, 4590.19, 4602.24
08/04/15, 4573.25, 4584.45, 4551.90, 4567.47
08/03/15, 4595.26, 4607.52, 4549.60, 4580.46
07/31/15, 4616.48, 4616.48, 4584.22, 4588.91
07/30/15, 4570.77, 4606.65, 4540.98, 4598.59
07/29/15, 4570.50, 4586.78, 4552.76, 4581.60
07/28/15, 4539.47, 4568.79, 4506.19, 4560.23
07/27/15, 4530.36, 4551.98, 4511.92, 4519.09
07/24/15, 4630.95, 4632.06, 4552.40, 4557.37
07/23/15, 4627.56, 4641.58, 4592.50, 4602.83
07/22/15, 4604.97, 4643.83, 4604.53, 4623.24
07/21/15, 4679.54, 4686.36, 4661.76, 4674.41
07/20/15, 4670.23, 4694.13, 4657.98, 4679.68
07/17/15, 4635.48, 4661.60, 4624.68, 4661.60
07/16/15, 4567.06, 4595.02, 4558.32, 4594.90
07/15/15, 4531.31, 4547.18, 4517.41, 4528.36
07/14/15, 4503.20, 4537.21, 4500.66, 4523.47
07/13/15, 4457.76, 4498.74, 4456.54, 4494.47
07/10/15, 4405.99, 4434.11, 4394.01, 4420.15
07/09/15, 4410.27, 4414.43, 4351.51, 4352.03
07/08/15, 4392.51, 4403.13, 4346.42, 4351.58
07/07/15, 4422.74, 4434.91, 4344.15, 4429.06
07/06/15, 4394.44, 4444.41, 4394.43, 4418.66
07/02/15, 4440.17, 4445.82, 4417.48, 4433.39
07/01/15, 4433.79, 4445.90, 4409.42, 4429.23
06/30/15, 4414.86, 4420.50, 4381.94, 4396.76
06/29/15, 4433.11, 4460.08, 4377.23, 4379.86
06/26/15, 4514.37, 4523.97, 4469.23, 4484.28
06/25/15, 4540.40, 4546.15, 4508.66, 4514.01
06/24/15, 4542.07, 4561.64, 4523.90, 4524.60
06/23/15, 4549.52, 4551.77, 4529.99, 4548.74
06/22/15, 4541.85, 4557.98, 4534.76, 4544.04
06/19/15, 4538.71, 4539.49, 4511.21, 4513.42
06/18/15, 4483.61, 4540.69, 4483.61, 4531.85
06/17/15, 4465.18, 4482.27, 4441.34, 4468.98
06/16/15, 4428.30, 4463.19, 4426.19, 4455.90
06/15/15, 4416.14, 4437.97, 4396.13, 4432.92
06/12/15, 4467.38, 4476.21, 4449.21, 4453.79
06/11/15, 4498.48, 4511.32, 4483.84, 4488.47
06/10/15, 4440.54, 4497.51, 4435.29, 4485.46
06/09/15, 4421.02, 4441.63, 4392.45, 4427.61
06/08/15, 4476.69, 4477.83, 4423.80, 4431.51
06/05/15, 4483.43, 4493.43, 4452.32, 4477.19
06/04/15, 4501.73, 4526.22, 4475.05, 4487.03
06/03/15, 4531.04, 4539.35, 4512.44, 4519.86
06/02/15, 4503.76, 4531.08, 4486.19, 4508.89
06/01/15, 4530.03, 4535.43, 4488.16, 4521.85
05/29/15, 4532.15, 4539.57, 4499.65, 4508.25
05/28/15, 4537.48, 4548.24, 4523.55, 4535.66
05/27/15, 4488.05, 4551.52, 4479.74, 4546.06
05/26/15, 4516.63, 4521.85, 4456.76, 4472.96
05/22/15, 4522.86, 4542.46, 4522.61, 4527.16
05/21/15, 4499.42, 4537.28, 4495.40, 4529.47
05/20/15, 4505.59, 4533.91, 4484.52, 4505.30
05/19/15, 4514.66, 4521.85, 4498.52, 4503.72
05/18/15, 4487.14, 4521.01, 4483.76, 4512.95
05/15/15, 4505.39, 4509.13, 4482.55, 4494.29
05/14/15, 4461.07, 4496.25, 4448.38, 4495.04
05/13/15, 4436.08, 4460.54, 4421.75, 4426.56
05/12/15, 4412.82, 4441.40, 4380.52, 4420.65
05/11/15, 4457.62, 4468.75, 4437.53, 4438.64
05/08/15, 4444.99, 4466.17, 4441.73, 4458.65
05/07/15, 4377.81, 4413.73, 4373.30, 4401.55
05/06/15, 4420.30, 4429.96, 4349.93, 4379.75
05/05/15, 4464.21, 4472.23, 4407.27, 4409.39
05/04/15, 4491.19, 4510.47, 4480.85, 4482.61
05/01/15, 4437.70, 4479.06, 4435.24, 4479.06
04/30/15, 4459.23, 4480.36, 4395.10, 4414.25
04/29/15, 4490.57, 4517.01, 4463.98, 4488.15
04/28/15, 4529.41, 4537.15, 4479.01, 4515.27
04/27/15, 4548.51, 4562.33, 4516.34, 4525.04
04/24/15, 4529.73, 4543.64, 4517.88, 4536.78
04/23/15, 4445.17, 4496.08, 4444.29, 4477.07
04/22/15, 4448.58, 4466.84, 4419.35, 4460.81
04/21/15, 4444.50, 4448.68, 4430.98, 4435.98
04/20/15, 4373.65, 4423.88, 4373.09, 4417.40
04/17/15, 4379.63, 4390.31, 4333.10, 4351.80
04/16/15, 4412.15, 4427.22, 4408.96, 4418.83
04/15/15, 4409.74, 4435.28, 4406.04, 4424.53
04/14/15, 4409.29, 4418.87, 4375.10, 4397.64
04/13/15, 4428.13, 4448.20, 4407.07, 4409.21
04/10/15, 4402.02, 4422.63, 4394.38, 4422.02
04/09/15, 4375.78, 4405.65, 4361.23, 4403.95
04/08/15, 4345.22, 4382.82, 4345.09, 4375.96
04/07/15, 4349.31, 4379.41, 4343.74, 4344.08
04/06/15, 4286.16, 4361.56, 4283.91, 4350.98
04/02/15, 4316.24, 4327.79, 4302.49, 4316.01
04/01/15, 4328.17, 4334.56, 4284.06, 4311.26
03/31/15, 4364.14, 4377.36, 4333.69, 4333.69
03/30/15, 4359.78, 4384.18, 4359.78, 4382.82
03/27/15, 4314.60, 4342.93, 4309.52, 4332.86
03/26/15, 4288.16, 4340.16, 4280.95, 4315.26
03/25/15, 4437.38, 4442.54, 4329.28, 4329.29
03/24/15, 4444.39, 4467.78, 4430.97, 4430.99
03/23/15, 4454.15, 4466.34, 4445.52, 4445.54
03/20/15, 4468.29, 4478.68, 4456.41, 4458.54
03/19/15, 4424.79, 4440.01, 4419.84, 4426.82
03/18/15, 4366.80, 4440.49, 4344.49, 4422.50
03/17/15, 4355.83, 4384.98, 4349.69, 4375.63
03/16/15, 4338.29, 4371.46, 4327.27, 4370.47
03/13/15, 4328.09, 4347.87, 4289.30, 4314.90
03/12/15, 4302.73, 4339.20, 4300.87, 4336.23
03/11/15, 4336.05, 4342.87, 4304.28, 4305.38
03/10/15, 4376.03, 4381.62, 4329.08, 4329.08
03/09/15, 4406.87, 4424.22, 4391.62, 4412.99
03/06/15, 4442.19, 4453.93, 4389.82, 4399.23
03/05/15, 4454.89, 4464.48, 4433.94, 4452.06
03/04/15, 4442.41, 4452.37, 4421.00, 4445.36
03/03/15, 4466.53, 4473.64, 4433.50, 4458.78
03/02/15, 4452.80, 4483.97, 4450.86, 4483.05
02/27/15, 4459.86, 4464.32, 4435.66, 4440.67
02/26/15, 4443.55, 4463.81, 4430.79, 4462.27
02/25/15, 4441.08, 4461.11, 4429.90, 4440.59
02/24/15, 4442.13, 4455.52, 4428.82, 4451.03
02/23/15, 4441.26, 4449.49, 4430.86, 4449.49
02/20/15, 4406.75, 4444.62, 4397.63, 4443.05
02/19/15, 4388.92, 4415.79, 4388.43, 4411.86
02/18/15, 4378.73, 4393.19, 4374.23, 4390.91
02/17/15, 4379.32, 4387.32, 4370.63, 4385.34
02/13/15, 4359.78, 4384.03, 4351.02, 4384.03
02/12/15, 4321.41, 4347.97, 4317.98, 4347.97
02/11/15, 4284.76, 4305.35, 4277.65, 4297.28
02/10/15, 4240.04, 4286.43, 4232.99, 4281.15
02/09/15, 4209.81, 4235.24, 4206.76, 4216.09
02/06/15, 4259.98, 4271.28, 4214.89, 4228.68
02/05/15, 4229.62, 4258.00, 4220.16, 4256.18
02/04/15, 4202.43, 4248.84, 4198.74, 4221.20
02/03/15, 4201.94, 4229.15, 4174.23, 4229.15
02/02/15, 4162.19, 4189.09, 4094.73, 4188.59
01/30/15, 4178.62, 4210.85, 4144.03, 4148.43
01/29/15, 4134.52, 4189.54, 4103.72, 4181.35
01/28/15, 4233.74, 4235.15, 4140.38, 4140.38
01/27/15, 4200.88, 4209.41, 4151.15, 4165.50
01/26/15, 4271.10, 4282.48, 4254.47, 4275.72
01/23/15, 4268.53, 4292.88, 4258.48, 4278.14
01/22/15, 4215.00, 4274.15, 4173.54, 4270.36
01/21/15, 4158.13, 4211.28, 4145.82, 4192.09
01/20/15, 4164.43, 4181.34, 4117.15, 4171.21
01/16/15, 4087.88, 4143.53, 4078.85, 4142.14
01/15/15, 4162.10, 4169.44, 4085.70, 4089.65
01/14/15, 4122.08, 4165.00, 4108.32, 4145.84
01/13/15, 4212.99, 4252.70, 4134.94, 4166.20
01/12/15, 4221.52, 4223.88, 4158.11, 4169.97
01/09/15, 4250.98, 4253.97, 4188.61, 4213.28
01/08/15, 4195.49, 4247.93, 4192.63, 4240.55
01/07/15, 4139.85, 4169.97, 4126.39, 4160.00
01/06/15, 4174.78, 4176.26, 4090.33, 4110.83
01/05/15, 4206.55, 4210.97, 4151.85, 4160.96
01/02/15, 4258.60, 4276.72, 4206.45, 4230.24
12/31/14, 4294.88, 4307.01, 4233.70, 4236.28
12/30/14, 4301.15, 4309.13, 4277.75, 4282.35
12/29/14, 4309.70, 4321.19, 4306.67, 4312.64
12/26/14, 4295.72, 4322.44, 4294.80, 4314.09
12/24/14, 4283.19, 4298.87, 4281.80, 4283.10
12/23/14, 4308.95, 4309.03, 4274.51, 4279.30
12/22/14, 4271.87, 4295.27, 4270.53, 4293.67
12/19/14, 4272.75, 4300.40, 4258.33, 4281.78
12/18/14, 4230.36, 4267.77, 4213.21, 4267.77
12/17/14, 4095.75, 4175.98, 4089.09, 4165.10
12/16/14, 4122.23, 4190.42, 4089.19, 4089.60
12/15/14, 4224.18, 4236.06, 4145.01, 4157.41
12/12/14, 4207.61, 4254.43, 4199.28, 4199.28
12/11/14, 4241.69, 4296.81, 4238.29, 4246.48
12/10/14, 4284.50, 4297.00, 4218.85, 4224.87
12/09/14, 4228.20, 4297.73, 4216.86, 4294.67
12/08/14, 4301.27, 4320.08, 4259.01, 4278.34
12/05/14, 4318.28, 4324.42, 4302.04, 4311.57
12/04/14, 4309.48, 4327.55, 4293.94, 4311.93
12/03/14, 4312.17, 4319.02, 4287.04, 4312.93
12/02/14, 4291.33, 4312.92, 4283.89, 4305.96
12/01/14, 4323.95, 4332.56, 4274.68, 4287.81
11/28/14, 4330.96, 4347.09, 4326.20, 4337.78
11/26/14, 4291.87, 4319.41, 4289.51, 4317.99
11/25/14, 4290.68, 4302.43, 4279.90, 4288.23
11/24/14, 4262.09, 4285.00, 4258.41, 4284.32
11/21/14, 4284.41, 4285.27, 4237.38, 4251.32
11/20/14, 4204.54, 4245.17, 4202.36, 4242.09
11/19/14, 4233.70, 4235.84, 4204.16, 4222.66
11/18/14, 4215.18, 4248.19, 4214.32, 4242.19
11/17/14, 4215.29, 4225.48, 4194.18, 4213.79
11/14/14, 4214.97, 4225.18, 4198.59, 4224.99
11/13/14, 4202.77, 4228.68, 4194.32, 4213.49
11/12/14, 4174.47, 4199.19, 4173.02, 4195.40
11/11/14, 4173.61, 4187.32, 4165.25, 4187.16
11/10/14, 4162.59, 4179.98, 4151.48, 4175.95
11/07/14, 4170.46, 4171.13, 4139.46, 4160.50
11/06/14, 4147.31, 4165.77, 4133.98, 4164.08
11/05/14, 4179.23, 4179.93, 4140.21, 4153.27
11/04/14, 4154.88, 4165.05, 4126.72, 4156.23
11/03/14, 4160.60, 4179.36, 4156.78, 4169.28
10/31/14, 4168.50, 4170.87, 4143.20, 4158.21
10/30/14, 4074.26, 4109.06, 4064.45, 4100.64
10/29/14, 4091.62, 4104.07, 4062.49, 4090.55
